,Name,Date,Time,Category,SubCategory,Max,Min,SalesStart,SalesEnd,Status,City,State,Latitude,Longitude,Description,Currency,URL,ID,Venues
537,Hamilton (Touring),2024-05-23,19:30:00,Theatre,Musical,199.0,39.0,2024-02-08 16:00:00,2024-05-24 00:30:00,onsale,Dallas,Texas,32.79082489,-96.79801941,"A revolutionary story of passion, unstoppable ambition, and the dawn of a new nation. HAMILTON is the epic saga that follows the rise of Founding Father Alexander Hamilton as he fights for honor, love, and a legacy that would shape the course of a nation. Based on Ron Chernow's acclaimed biography and set to a score that blends hip-hop, jazz, R&B, and Broadway,, HAMILTON has had a profound impact on culture, politics, and education. HAMILTON features book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire. In addition to its 11 Tony Awards, it has won Grammy, Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors.",USD,https://www.ticketmaster.com/hamilton-touring-dallas-texas-05-23-2024/event/0C005F7CC56B2E9D,vvG1YZ9MSAQwBq,Margot and Bill Winspear Opera House
538,New York Yankees v. Toronto Blue Jays * Premium Seating *,2024-04-06,19:05:00,Baseball,MLB,1725.0,450.0,2023-09-13 14:00:00,2024-04-06 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-v-toronto-blue-bronx-new-york-04-06-2024/event/1D005F26C4FE47AE,G5vVZ9wh7T0rm,Yankee Stadium
539,Tucson Roadrunners vs. San Jose Barracuda,2024-04-20,19:00:00,Hockey,AHL,79.0,19.0,2023-09-05 17:00:00,2024-04-21 02:00:00,onsale,Tucson,Arizona,32.21759,-110.974958,N/A,USD,https://www.ticketmaster.com/tucson-roadrunners-vs-san-jose-barracuda-tucson-arizona-04-20-2024/event/19005F0BA2C7264F,G5v0Z9Ymxsw_2,Tucson Arena
540,Vegas Golden Knights vs. Chicago Blackhawks,2024-04-16,18:30:00,Hockey,NHL,N/A,N/A,1900-01-01 18:00:00,2024-04-17 01:30:00,onsale,Las Vegas,Nevada,36.124401,-115.145103,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdPZkb,Z7r9jZ1AdPZkb,T-Mobile Arena
541,Coachella Music Festival Weekend 2,2024-04-19,,Fairs & Festivals,N/A,N/A,N/A,1900-01-01 06:00:00,2024-04-20 06:59:20,onsale,Indio,California,33.726898,-116.236099,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1Ad0t3f,Z7r9jZ1Ad0t3f,Empire Polo Field
542,Anaheim Ducks vs. St. Louis Blues,2024-04-07,17:00:00,Hockey,NHL,429.0,39.0,,,onsale,Anaheim,California,33.80780364,-117.87653112,N/A,USD,https://www.ticketmaster.com/anaheim-ducks-vs-st-louis-blues-anaheim-california-04-07-2024/event/09005ED6CAD33773,vvG10Z9ch1VSqS,Honda Center
543,Hamilton (Touring),2024-05-09,19:30:00,Theatre,Musical,229.0,39.0,2024-02-08 16:00:00,2024-05-10 00:30:00,onsale,Dallas,Texas,32.79082489,-96.79801941,"A revolutionary story of passion, unstoppable ambition, and the dawn of a new nation. HAMILTON is the epic saga that follows the rise of Founding Father Alexander Hamilton as he fights for honor, love, and a legacy that would shape the course of a nation. Based on Ron Chernow's acclaimed biography and set to a score that blends hip-hop, jazz, R&B, and Broadway,, HAMILTON has had a profound impact on culture, politics, and education. HAMILTON features book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire. In addition to its 11 Tony Awards, it has won Grammy, Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors.",USD,https://www.ticketmaster.com/hamilton-touring-dallas-texas-05-09-2024/event/0C005F7CC5392E25,vvG1YZ9MSAC3zP,Margot and Bill Winspear Opera House
544,Hamilton (Touring),2024-05-19,13:00:00,Theatre,Musical,249.0,39.0,2024-02-08 16:00:00,2024-05-19 18:00:00,onsale,Dallas,Texas,32.79082489,-96.79801941,"A revolutionary story of passion, unstoppable ambition, and the dawn of a new nation. HAMILTON is the epic saga that follows the rise of Founding Father Alexander Hamilton as he fights for honor, love, and a legacy that would shape the course of a nation. Based on Ron Chernow's acclaimed biography and set to a score that blends hip-hop, jazz, R&B, and Broadway,, HAMILTON has had a profound impact on culture, politics, and education. HAMILTON features book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire. In addition to its 11 Tony Awards, it has won Grammy, Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors.",USD,https://www.ticketmaster.com/hamilton-touring-dallas-texas-05-19-2024/event/0C005F7CC5602E75,vvG1YZ9MSAbeyg,Margot and Bill Winspear Opera House
545,Hamilton (Touring),2024-07-23,19:30:00,Theatre,Musical,179.0,39.0,2023-12-11 16:00:00,2024-07-24 01:30:00,onsale,Tempe,Arizona,33.4170454,-111.9399956,"A revolutionary story of passion, unstoppable ambition, and the dawn of a new nation. HAMILTON is the epic saga that follows the rise of Founding Father Alexander Hamilton as he fights for honor, love, and a legacy that would shape the course of a nation. Based on Ron Chernow's acclaimed biography and set to a score that blends hip-hop, jazz, R&B, and Broadway, HAMILTON has had a profound impact on culture, politics, and education. HAMILTON features book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire. In addition to its 11 Tony Awards, it has won Grammy, Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors",USD,https://www.ticketmaster.com/hamilton-touring-tempe-arizona-07-23-2024/event/19005F7699AD140E,G5v0Z9MQ_lo8C,ASU Gammage
546,Pinstripe Pass * New York Yankees v. Los Angeles Dodgers,2024-06-07,19:05:00,Baseball,MLB,45.0,45.0,2023-09-13 14:00:00,2024-06-07 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-06-07-2024/event/1D005F26CE824FC0,G5vVZ9whCO0TZ,Yankee Stadium
547,Hamilton (Touring),2024-05-28,19:30:00,Theatre,Musical,199.0,39.0,2024-02-08 16:00:00,2024-05-29 00:30:00,onsale,Dallas,Texas,32.79082489,-96.79801941,"A revolutionary story of passion, unstoppable ambition, and the dawn of a new nation. HAMILTON is the epic saga that follows the rise of Founding Father Alexander Hamilton as he fights for honor, love, and a legacy that would shape the course of a nation. Based on Ron Chernow's acclaimed biography and set to a score that blends hip-hop, jazz, R&B, and Broadway,, HAMILTON has had a profound impact on culture, politics, and education. HAMILTON features book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire. In addition to its 11 Tony Awards, it has won Grammy, Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors.",USD,https://www.ticketmaster.com/hamilton-touring-dallas-texas-05-28-2024/event/0C005F7CC57F2ED8,vvG1YZ9MSALwDb,Margot and Bill Winspear Opera House
548,SHANIA TWAIN - COME ON OVER The Las Vegas Residency - All The Hits!,2024-08-29,20:00:00,Country,Country,452.0,100.0,2023-08-21 17:00:00,2024-08-30 04:00:00,onsale,Las Vegas,Nevada,36.10961689,-115.17247058,N/A,USD,https://www.ticketmaster.com/shania-twain-come-on-over-the-las-vegas-nevada-08-29-2024/event/39005F0AC9701963,G5d0Z9YlajvPN,Bakkt Theater at Planet Hollywood
549,SHANIA TWAIN - COME ON OVER The Las Vegas Residency - All The Hits!,2024-09-01,20:00:00,Country,Country,452.0,100.0,2023-08-21 17:00:00,2024-09-02 04:00:00,onsale,Las Vegas,Nevada,36.10961689,-115.17247058,N/A,USD,https://www.ticketmaster.com/shania-twain-come-on-over-the-las-vegas-nevada-09-01-2024/event/39005F0AC9761968,G5d0Z9Ylaq-PI,Bakkt Theater at Planet Hollywood
550,Boston Red Sox vs. New York Yankees,2024-06-15,19:15:00,Baseball,MLB,N/A,N/A,1900-01-01 06:00:00,2024-06-15 23:15:00,onsale,Boston,Massachusetts,42.346901,-71.102501,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdPfOU,Z7r9jZ1AdPfOU,Fenway Park
551,Hamilton (Touring),2024-07-24,19:30:00,Theatre,Musical,179.0,39.0,2023-12-11 16:00:00,2024-07-25 01:30:00,onsale,Tempe,Arizona,33.4170454,-111.9399956,"A revolutionary story of passion, unstoppable ambition, and the dawn of a new nation. HAMILTON is the epic saga that follows the rise of Founding Father Alexander Hamilton as he fights for honor, love, and a legacy that would shape the course of a nation. Based on Ron Chernow's acclaimed biography and set to a score that blends hip-hop, jazz, R&B, and Broadway, HAMILTON has had a profound impact on culture, politics, and education. HAMILTON features book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire. In addition to its 11 Tony Awards, it has won Grammy, Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors",USD,https://www.ticketmaster.com/hamilton-touring-tempe-arizona-07-24-2024/event/19005F7699B0141B,G5v0Z9MQ_iv8h,ASU Gammage
552,New York Yankees vs. Los Angeles Angels,2024-08-08,19:05:00,Baseball,MLB,390.0,5.0,2023-09-13 14:00:00,2024-08-08 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-vs-los-angeles-bronx-new-york-08-08-2024/event/1D005F26CC3B4D89,G5vVZ9whGCVUa,Yankee Stadium
553,SHANIA TWAIN - COME ON OVER The Las Vegas Residency - All The Hits!,2024-11-30,20:00:00,Country,Country,452.0,100.0,2023-08-21 17:00:00,2024-12-01 05:00:00,onsale,Las Vegas,Nevada,36.10961689,-115.17247058,N/A,USD,https://www.ticketmaster.com/shania-twain-come-on-over-the-las-vegas-nevada-11-30-2024/event/39005F0AC9841978,G5d0Z9Yla-vPz,Bakkt Theater at Planet Hollywood
554,New York Yankees vs. Colorado Rockies,2024-08-24,14:05:00,Baseball,MLB,390.0,20.0,2023-09-13 14:00:00,2024-08-24 18:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-vs-colorado-rockies-bronx-new-york-08-24-2024/event/1D005F26CC454DAF,G5vVZ9whGofUR,Yankee Stadium
555,Pinstripe Pass * New York Yankees v. Los Angeles Dodgers,2024-06-08,19:35:00,Baseball,MLB,60.0,60.0,2023-09-13 14:00:00,2024-06-08 23:35:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-06-08-2024/event/1D005F26CE824FC2,G5vVZ9whCO0Te,Yankee Stadium
556,Hamilton (Touring),2024-05-16,19:30:00,Theatre,Musical,229.0,39.0,2024-02-08 16:00:00,2024-05-17 00:30:00,onsale,Dallas,Texas,32.79082489,-96.79801941,"A revolutionary story of passion, unstoppable ambition, and the dawn of a new nation. HAMILTON is the epic saga that follows the rise of Founding Father Alexander Hamilton as he fights for honor, love, and a legacy that would shape the course of a nation. Based on Ron Chernow's acclaimed biography and set to a score that blends hip-hop, jazz, R&B, and Broadway,, HAMILTON has had a profound impact on culture, politics, and education. HAMILTON features book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire. In addition to its 11 Tony Awards, it has won Grammy, Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors.",USD,https://www.ticketmaster.com/hamilton-touring-dallas-texas-05-16-2024/event/0C005F7CC5512E63,vvG1YZ9MSAf3yN,Margot and Bill Winspear Opera House
557,Tucson Roadrunners vs. Henderson Silver Knights,2024-03-12,18:30:00,Hockey,AHL,74.0,17.0,2023-09-05 17:00:00,2024-03-13 01:30:00,onsale,Tucson,Arizona,32.21759,-110.974958,N/A,USD,https://www.ticketmaster.com/tucson-roadrunners-vs-henderson-silver-knights-tucson-arizona-03-12-2024/event/19005F0BA2B12629,G5v0Z9Ymxi3bt,Tucson Arena
558,Hamilton (Touring),2024-05-19,19:00:00,Theatre,Musical,229.0,39.0,2024-02-08 16:00:00,2024-05-20 00:00:00,onsale,Dallas,Texas,32.79082489,-96.79801941,"A revolutionary story of passion, unstoppable ambition, and the dawn of a new nation. HAMILTON is the epic saga that follows the rise of Founding Father Alexander Hamilton as he fights for honor, love, and a legacy that would shape the course of a nation. Based on Ron Chernow's acclaimed biography and set to a score that blends hip-hop, jazz, R&B, and Broadway,, HAMILTON has had a profound impact on culture, politics, and education. HAMILTON features book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire. In addition to its 11 Tony Awards, it has won Grammy, Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors.",USD,https://www.ticketmaster.com/hamilton-touring-dallas-texas-05-19-2024/event/0C005F7CC5632E7E,vvG1YZ9MSAbwyX,Margot and Bill Winspear Opera House
559,Anaheim Ducks vs. Calgary Flames,2024-04-12,19:00:00,Hockey,NHL,429.0,39.0,,,onsale,Anaheim,California,33.80780364,-117.87653112,N/A,USD,https://www.ticketmaster.com/anaheim-ducks-vs-calgary-flames-anaheim-california-04-12-2024/event/09005ED6CAD6378A,vvG10Z9ch1gNr1,Honda Center
560,Tucson Roadrunners vs. Texas Stars,2024-03-16,19:00:00,Hockey,AHL,79.0,19.0,2023-09-05 17:00:00,2024-03-17 02:00:00,onsale,Tucson,Arizona,32.21759,-110.974958,N/A,USD,https://www.ticketmaster.com/tucson-roadrunners-vs-texas-stars-tucson-arizona-03-16-2024/event/19005F0BA2B62631,G5v0Z9Ymxcxbs,Tucson Arena
561,Arizona Diamondbacks vs. Los Angeles Dodgers,2024-04-30,18:40:00,Baseball,MLB,365.0,35.0,2024-02-26 16:00:00,2024-05-01 01:40:00,onsale,Phoenix,Arizona,33.444799,-112.066662,N/A,USD,https://www.ticketmaster.com/arizona-diamondbacks-vs-los-angeles-dodgers-phoenix-arizona-04-30-2024/event/190060374F7F0977,1kk8vOuVGA2LYPM,Chase Field
562,Hamilton (Touring),2024-05-22,19:30:00,Theatre,Musical,199.0,39.0,2024-02-08 16:00:00,2024-05-23 00:30:00,onsale,Dallas,Texas,32.79082489,-96.79801941,"A revolutionary story of passion, unstoppable ambition, and the dawn of a new nation. HAMILTON is the epic saga that follows the rise of Founding Father Alexander Hamilton as he fights for honor, love, and a legacy that would shape the course of a nation. Based on Ron Chernow's acclaimed biography and set to a score that blends hip-hop, jazz, R&B, and Broadway,, HAMILTON has had a profound impact on culture, politics, and education. HAMILTON features book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire. In addition to its 11 Tony Awards, it has won Grammy, Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors.",USD,https://www.ticketmaster.com/hamilton-touring-dallas-texas-05-22-2024/event/0C005F7CC5692E98,vvG1YZ9MSAQ3Bb,Margot and Bill Winspear Opera House
563,Disney On Ice presents Find Your Hero,2024-04-12,19:00:00,Ice Shows,Ice Shows,80.0,20.0,2023-10-24 15:00:00,2024-04-12 23:00:00,onsale,North Little Rock,Arkansas,34.754941,-92.264314,"Discover the hero inside us all when Disney On Ice returns with the magical adventures of favorite Disney stars brought to life like never before. Step inside the music and magic of Encanto with Mirabel and her family as they learn that everyone has a special gift. Sail away with Moana and Maui on their brave journey across the ocean to return the heart of Te Fiti. Join Anna and Elsa on their quest to protect their kingdom. Be inspired by the Disney Princesses with stories of courage, determination and kindness as you swim under the sea with Ariel, explore an enchanted castle with Belle, and belt out your dreams with Rapunzel. Hosted by Mickey and Minnie, experience world-class ice skating, iconic music, and stunning costumes that will make Disney On Ice presents Find Your Hero an experience the whole family will treasure forever. *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",USD,https://www.ticketmaster.com/disney-on-ice-presents-find-your-north-little-rock-arkansas-04-12-2024/event/1B005F33CE70403F,G5viZ9S2Cj7ZT,Simmons Bank Arena
564,New York Yankees vs. Texas Rangers,2024-08-09,19:05:00,Baseball,MLB,390.0,20.0,2023-09-13 14:00:00,2024-08-09 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-vs-texas-rangers-bronx-new-york-08-09-2024/event/1D005F26CC3D4D8D,G5vVZ9whG2fUu,Yankee Stadium
565,New York Yankees Pinstripe Pass,2024-03-10,13:05:00,Baseball,MLB,55.0,55.0,2023-10-25 14:00:00,2024-03-10 18:05:00,onsale,Tampa,Florida,27.98008,-82.507423,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, and/or George M Steinbrenner Field, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 103 to behind home plate to Section 118. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-pinstripe-pass-tampa-florida-03-10-2024/event/0D005F4DB67215B4,vvG1VZ9VUUj-pV,George Steinbrenner Field
566,Hamilton (Touring),2024-03-17,19:00:00,Theatre,Musical,209.0,49.0,2023-11-09 17:00:00,2024-03-17 23:00:00,onsale,Miami,Florida,25.78802183,-80.18949825,N/A,USD,https://www.ticketmaster.com/hamilton-touring-miami-florida-03-17-2024/event/0D005F52D7DB1855,vvG1VZ9g59Us-4,Ziff Ballet Opera House at the Adrienne Arsht Center 
567,Hamilton (Touring),2024-05-26,19:00:00,Theatre,Musical,199.0,39.0,2024-02-08 16:00:00,2024-05-27 00:00:00,onsale,Dallas,Texas,32.79082489,-96.79801941,"A revolutionary story of passion, unstoppable ambition, and the dawn of a new nation. HAMILTON is the epic saga that follows the rise of Founding Father Alexander Hamilton as he fights for honor, love, and a legacy that would shape the course of a nation. Based on Ron Chernow's acclaimed biography and set to a score that blends hip-hop, jazz, R&B, and Broadway,, HAMILTON has had a profound impact on culture, politics, and education. HAMILTON features book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire. In addition to its 11 Tony Awards, it has won Grammy, Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors.",USD,https://www.ticketmaster.com/hamilton-touring-dallas-texas-05-26-2024/event/0C005F7CC57B2ECB,vvG1YZ9MSArwD5,Margot and Bill Winspear Opera House
568,Arizona Diamondbacks vs. Los Angeles Dodgers,2024-08-31,17:10:00,Baseball,MLB,390.0,39.0,2024-02-26 16:00:00,2024-09-01 00:10:00,onsale,Phoenix,Arizona,33.444799,-112.066662,N/A,USD,https://www.ticketmaster.com/arizona-diamondbacks-vs-los-angeles-dodgers-phoenix-arizona-08-31-2024/event/190060374F59095D,1kk8vOuVGA2p8Pq,Chase Field
569,New York Yankees vs. Kansas City Royals,2024-09-11,19:05:00,Baseball,MLB,390.0,5.0,2023-09-13 14:00:00,2024-09-11 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-vs-kansas-city-bronx-new-york-09-11-2024/event/1D005F26CC4E4DCB,G5vVZ9whGK0M5,Yankee Stadium
570,Pinstripe Pass * New York Yankees v. Tampa Bay Rays,2024-04-20,13:05:00,Baseball,MLB,24.0,24.0,2023-09-13 14:00:00,2024-04-20 17:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-04-20-2024/event/1D005F26CE7D4F62,G5vVZ9whCLfWx,Yankee Stadium
571,New York Yankees vs. Baltimore Orioles,2024-09-25,19:05:00,Baseball,MLB,390.0,10.0,2023-09-13 14:00:00,2024-09-25 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-vs-baltimore-orioles-bronx-new-york-09-25-2024/event/1D005F26CC554DE1,G5vVZ9whG4fM-,Yankee Stadium
572,New York Yankees vs. St. Louis Cardinals,2024-08-30,19:05:00,Baseball,MLB,390.0,20.0,2023-09-13 14:00:00,2024-08-30 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-vs-st-louis-bronx-new-york-08-30-2024/event/1D005F26CC474DBB,G5vVZ9whGoVUD,Yankee Stadium
573,Disney On Ice presents Find Your Hero,2024-03-23,19:00:00,Ice Shows,Ice Shows,100.0,20.0,2023-10-10 15:00:00,2024-03-24 00:00:00,onsale,Pensacola,Florida,30.416366,-87.208459,"Discover the hero inside us all when Disney On Ice returns with the magical adventures of favorite Disney stars brought to life like never before. Step inside the music and magic of Encanto with Mirabel and her family as they learn that everyone has a special gift. Sail away with Moana and Maui on their brave journey across the ocean to return the heart of Te Fiti. Join Anna and Elsa on their quest to protect their kingdom. Be inspired by the Disney Princesses with stories of courage, determination and kindness as you swim under the sea with Ariel, explore an enchanted castle with Belle, and belt out your dreams with Rapunzel. Hosted by Mickey and Minnie, experience world-class ice skating, iconic music, and stunning costumes that will make Disney On Ice presents Find Your Hero an experience the whole family will treasure forever. *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",USD,https://www.ticketmaster.com/disney-on-ice-presents-find-your-pensacola-florida-03-23-2024/event/1B005F2CECF66FDB,G5viZ9wSiWJTh,Pensacola Bay Center
